,black_rating,id,rated,turns,victory_status,white_rating,winner
540,1165,5XspUzEQ,True,40,mate,1089,black
541,1173,mF8Y8wMD,True,77,resign,1278,white
542,1391,0iDlMyOe,True,58,resign,1178,black
543,1293,S6w3WP4J,True,51,mate,1164,white
544,1170,dMKJGAdC,True,73,outoftime,1353,white
545,1162,XRepUkbo,True,50,mate,1030,black
546,1118,8qrohlbN,True,52,resign,1176,black
547,1181,YjfJDGGF,True,11,mate,1353,white
548,1184,z3qhi0Bd,True,61,resign,1184,white
549,1252,mN4q9WaV,True,19,resign,1171,white
550,1234,o2qYkjN6,True,51,resign,1157,white
551,1149,KCGLwr8V,True,12,resign,1034,black
552,886,x1WIDEZK,True,86,draw,1156,draw
553,1226,snYK1vb6,True,27,mate,1142,white
554,1133,tCGqQulN,True,86,mate,1042,black
555,1084,d8WlBOrX,True,61,mate,1123,white
556,1122,pWKk30rV,True,53,mate,1247,white
557,1112,wQrRnpIt,True,50,mate,1070,black
558,1173,qFF2fQKT,True,16,resign,1099,white
559,1027,3hcX07ip,True,110,outoftime,1114,black
560,1133,bg6UbBVr,True,45,mate,914,white
561,996,qful43xo,True,93,mate,1125,white
562,1125,tSsmRu5M,True,105,resign,1242,white
563,1234,FdDUEr14,True,60,resign,1133,black
564,1127,KNp9mDXB,True,58,mate,981,black
565,1219,SdKFE3PV,True,65,mate,1111,white
566,1054,6eguvCWU,True,56,mate,1126,black
567,908,BLTfqEmu,True,64,resign,1147,black
568,1141,x0M9UzvX,True,4,resign,914,black
569,1948,HDH18gtj,True,58,resign,1984,black
570,2158,lHNSzBps,True,34,resign,1954,black
571,1954,PyEpiSJp,False,101,resign,2008,white
572,2008,yyxv1Rvw,False,35,resign,1954,black
573,1954,15LAUrJ2,False,54,resign,2008,black
574,2008,A7XDlKwD,False,116,resign,1954,black
575,1960,ihRvX5OV,True,115,mate,2100,white
576,1961,ZYvbvpag,True,48,draw,1945,draw
577,1960,BnUS7DQe,True,56,draw,1982,draw
578,1899,W8zaOGXs,True,54,resign,1974,black
579,1982,TpxYFubZ,True,37,resign,2068,white
580,2028,N7FMrhyD,True,81,resign,1959,white
581,1969,leveeyFX,True,45,resign,2005,white
582,1868,cRu3Kf1o,True,161,mate,1960,white
583,2287,gShSMXDR,True,88,resign,1964,black
584,1965,NYlPGBFO,True,148,draw,1914,draw
585,2049,brC35BxF,True,119,mate,1951,white
586,1933,fwGfUhX6,True,60,resign,2149,black
587,1929,h0irlyP1,True,34,mate,1599,black
588,1919,eliy5ecl,True,94,resign,1882,black
589,1914,3sNZxnJZ,True,122,mate,1699,black
590,2285,fFfNpkab,True,44,resign,1916,black
591,1638,k8bpLGVX,True,26,resign,1936,black
592,1929,inhWg7LE,True,116,resign,1758,black
593,1957,s8b6pWX3,True,31,resign,1265,white
594,1578,FGUuHBIN,True,133,mate,1954,white
595,2050,FfPQwkyj,False,65,resign,1984,white
596,1627,jTvyCsWT,False,62,mate,2050,black
597,2050,qn5XNlhr,False,62,resign,1627,black
598,1627,eJgE3AVx,False,42,mate,2050,black
599,2050,YNQ5pxFn,False,42,resign,1627,black
600,2050,WQTHwpKc,False,158,draw,1617,draw
601,1852,ndZRhK6w,False,31,resign,2050,white
602,2050,RkhniADk,False,46,resign,1981,black
603,1981,y9jJdqti,False,20,resign,2050,black
604,1164,yC4TNsVZ,False,73,mate,1901,white
605,1435,sfAQRL4r,False,35,mate,1164,white
606,1164,73yrL8pJ,False,71,outoftime,1435,white
607,1435,TWpQfwRs,False,46,resign,1164,white
608,1901,33CuQ7Wv,False,52,resign,1164,black
609,1228,H8ZbC9Nb,True,52,outoftime,1245,black
610,1099,c97bIIYV,True,70,outoftime,1287,black
611,1099,nQNTkDIK,False,49,resign,1866,white
612,1230,YcFsnSyR,True,75,resign,1211,white
613,1500,3zUeArOl,True,61,mate,1344,white
614,1500,YDr0Gbb8,False,41,resign,1834,white
615,1834,bkePgHvV,False,46,resign,1500,black
616,1500,1Rb8zwjl,False,53,mate,1635,white
617,1604,zJiScU54,True,52,mate,1456,black
618,1318,Z4SG1Ob7,True,36,resign,1378,black
619,1487,8MfLGOXL,True,64,resign,1500,black
620,1709,JAAIwQEV,True,65,resign,1714,white
621,1729,DDTJ3Yeo,True,71,resign,1613,white
622,2127,hn1NqGaN,True,50,resign,1731,black
623,1840,33xKIuG7,True,54,mate,1739,black
624,1718,tKZv5wGC,True,76,mate,1760,black
625,1729,c2WR287x,True,61,resign,1708,white
626,1643,MIapptBf,True,53,resign,1721,white
627,1712,J2GvS4LK,True,24,resign,1707,black
628,1662,Sfay2hYj,True,64,mate,1170,black
629,1237,wytBeWQ0,True,51,resign,1261,white
630,1306,Z0VzPUPm,True,71,mate,1100,white
631,1100,1pBIszeA,False,49,mate,1590,white
632,1590,CAEZnTSC,False,34,mate,1100,black
633,875,JT1xA30W,True,88,outoftime,1302,black
634,1335,9UGcuRBe,True,11,draw,1234,draw
635,1500,LSQ4yNeU,True,11,mate,1522,white
636,2405,xSwSmC1e,True,86,resign,2306,black
637,2386,TovD1oTY,True,58,resign,2422,black
638,2356,u0FzSAO8,True,50,resign,2373,black
639,2338,1YmgTIJI,True,62,resign,2325,black
640,1830,DYpN9YxD,True,39,resign,2336,white
641,1836,9ZsNhTh2,True,49,resign,2334,white
642,2017,78hLyDK0,True,43,resign,2329,white
643,2326,mquRdEhM,True,84,mate,1879,black
644,1881,awUwx4yw,True,41,resign,2323,white
645,2322,wXWF2VOU,True,48,resign,1622,black
646,2318,AAiM3La2,True,48,mate,1933,black
647,2313,FrYghAWU,True,38,resign,1983,black
648,1663,2HUEMO77,True,41,mate,2312,white
649,2309,ob8ByiQL,True,28,resign,1866,black
650,2307,XDgrsvyY,True,74,resign,1835,black
651,2041,drftECef,True,29,resign,2300,white
652,2148,lLnTBNyP,True,45,resign,2288,white
653,1947,q1qoMs5p,True,61,mate,2283,white
654,2016,FicdeaYj,True,19,resign,2275,white
655,2271,DrNPTV0R,True,48,resign,1909,black
656,2006,h8sFveY6,True,41,resign,2263,white
657,2263,YTPvqqDg,True,30,resign,1293,black
658,1922,x3qqYZK7,True,55,mate,2257,white
659,2239,TTXLxBqr,True,72,resign,2191,black
660,2239,tz5RAeQT,True,78,resign,1380,black
661,2235,M0iO8NeI,True,34,resign,1796,black
662,2230,DuBCgvJa,True,56,mate,1879,black
663,2059,4Sqxp7eu,True,49,resign,2217,white
664,2185,zbVWQB0i,True,72,mate,2336,black
665,1936,e0t2usED,True,70,resign,2175,white
666,1984,jcoH8Yl5,True,83,resign,2161,white
667,1915,ynfbOFga,True,57,resign,2150,white
668,2135,VG0al8lF,True,39,resign,1976,black
669,2126,QR3IXpzt,True,56,resign,1830,black
670,2105,4SrloqB0,True,46,resign,2001,black
671,1344,aQ1k38XF,True,31,mate,2104,white
672,2086,PccY4zs2,True,66,resign,1918,black
673,1500,MXV6B40A,True,52,resign,2082,white
674,2071,1mi2HfIm,True,100,resign,1774,black
675,2059,yqlKfOAp,True,10,resign,1778,black
676,2045,PSjD1Xhv,True,49,resign,1783,black
677,2029,eswCrJcC,True,100,mate,1788,black
678,2109,D9vtX3w9,True,107,resign,1609,white
679,2100,Twie5enB,True,44,mate,1701,black
680,1704,eoC6bFlt,True,27,resign,2091,white
681,2061,Sex2TQMA,True,72,resign,1931,black
682,1396,5Si2wSRc,False,21,outoftime,1408,white
683,1383,iKbLCzcl,True,91,mate,1398,white
684,1399,2MbA3y3n,True,35,resign,1387,white
685,1512,P5HuMoRZ,True,50,mate,1394,black
686,1381,QgodfZ9N,True,56,resign,1479,black
687,1374,8FYUaMEF,True,37,resign,1371,white
688,1360,OLLL4UW9,True,66,resign,1372,black
689,1287,hjAt7pYG,True,40,resign,1351,white
690,1265,WZ0QVNtC,True,32,mate,1209,black
691,1820,nt4Pwj5C,True,26,mate,1221,black
692,1500,EfbR5viI,True,89,mate,1332,white
693,1369,JrlAIscq,True,65,resign,1528,black
694,1545,Pl9lWO03,True,37,resign,1231,white
695,1138,1PCJShdC,True,48,resign,1142,white
696,1264,KsrYTVJW,True,54,outoftime,1263,black
697,1500,ZydVhIrf,True,43,mate,1392,white
698,1834,GUt4BWYv,True,60,resign,1906,black
699,2015,KOX0GIOh,True,122,outoftime,1841,black
700,1852,JLq6d7LP,True,49,resign,1905,white
701,1478,3fwBIVZP,True,56,mate,1467,black
702,1500,4RggB4Pd,False,77,mate,1478,white
703,1478,Yb0t6EPX,False,60,resign,1500,black
704,1362,zHBeN1Ql,False,33,mate,1478,white
705,1490,HsolNMZx,False,83,resign,1478,white
706,1466,fDGEuax4,True,102,mate,1453,black
707,1592,yzk9TBrf,False,29,resign,1466,white
708,1582,7EOkF0DP,False,91,resign,1466,white
709,1744,Jdcqh0ZM,False,34,resign,1466,black
710,1454,zoaBo5Hf,True,59,resign,1479,black
711,1493,lad73Yza,True,41,resign,1566,white
712,1421,IdLtnMSr,True,54,resign,1454,black
713,1465,jVg6I7ln,True,43,resign,1444,white
714,1457,FBDzyVF9,True,34,resign,1387,black
715,1447,99WIHFGT,True,122,resign,1417,black
716,1439,IwZxp7dg,True,51,mate,1436,white
717,1081,ZP5ZQVcC,True,62,resign,1455,black
718,1448,mcIe47kW,True,30,resign,1318,black
719,1446,izepvFbk,True,79,outoftime,1437,white
720,1436,079kHDqh,True,32,resign,1448,black
721,1441,3HcbGoZ7,True,78,resign,1308,black
722,1851,nbM0dEPe,True,82,resign,1708,black
723,2260,hN4to7eV,True,64,resign,1960,black
724,2247,3T6iRhh0,True,59,resign,1969,black
725,1174,p80h54Rh,True,62,resign,1325,black
726,1500,7yjm4QKt,False,104,mate,1325,black
727,913,GLNSsTvw,True,65,mate,1322,white
728,1332,AKDSQGBI,True,23,resign,1224,white
729,1068,PklztzJG,True,50,mate,1353,black
730,1347,KU3BtTZA,True,58,mate,1131,black
731,1340,ngPkTMFq,True,64,resign,1197,black
732,1340,PG8ZOrx8,False,56,resign,1163,black
733,976,hh4qc2VN,True,18,resign,1362,black
734,1381,F8VACPac,True,43,resign,1348,white
735,1334,WddnNxvy,True,24,resign,1375,black
736,1356,IstEfy2X,True,125,mate,911,white
737,1352,rXQXKATs,True,104,resign,1030,black
738,1408,BR4DwSI4,False,29,resign,1352,white
739,1352,3PMOVHCd,False,48,resign,2035,black
740,1417,ZnlHxqo0,True,65,mate,1787,white
741,1495,DUjvd9GQ,True,20,resign,1810,black
742,1797,hrWVSoCt,True,38,mate,1783,black
743,1814,Y0ubgfvj,True,26,resign,1723,white
744,1806,x3jqgdWW,True,70,resign,1645,black
745,1590,4hOpQkq4,True,35,resign,1800,white
746,1250,U7NDaOs3,True,23,resign,1798,white
747,1791,BXpDfkWi,True,76,resign,1602,black
748,1788,BqpWJ53F,True,68,outoftime,1415,black
749,1804,ApAyKSwj,True,4,resign,1758,white
750,1889,xacBVmLA,True,30,resign,1815,black
751,1831,JP6ug5fw,True,59,mate,1800,white
752,1814,cOtmY0Wx,True,77,resign,1820,white
753,1809,zkP3Fthl,True,76,outoftime,1830,black
754,1842,vM7Emdp3,True,34,resign,1914,white
755,1903,3iG76tYn,True,53,resign,1856,black
756,2474,NZ89tkpl,True,178,draw,2153,draw
757,2477,C1JCoZAG,True,91,draw,2474,draw
758,2216,8z5O0GXW,True,57,resign,2469,white
759,2464,xqeX9j9X,True,42,resign,2220,black
760,2462,lVByKtnM,True,48,mate,1973,black
761,2384,O2lH7Ylz,True,33,draw,2465,draw
762,2240,YFAGqr4x,True,71,resign,2460,white
763,2456,i2XoU16H,True,26,resign,2104,black
764,2449,sviA3YFR,True,32,resign,2301,black
765,2005,ufqg7t3b,True,63,mate,2447,white
766,2438,T9C3CKwR,True,86,resign,2306,black
767,2213,blXTFCHC,True,99,resign,2432,white
768,2425,Qc2LiPNG,True,36,resign,2255,black
769,2360,o5uWDufD,True,153,draw,2428,draw
770,2421,WsLE7r8G,True,112,resign,2208,black
771,2067,tfKCa5g6,True,39,resign,2418,white
772,2415,0pV2ZEKN,True,28,resign,2083,black
773,2182,bo6KptgN,True,65,resign,2409,white
774,2400,CMeeDg2P,True,21,resign,2281,black
775,2397,TpJErHGl,True,98,resign,2015,black
776,1371,WnMm30N9,True,31,resign,1426,black
777,1476,bn42hcxq,True,68,resign,1437,black
778,1679,cMSuepTX,True,42,resign,1719,white
779,1670,HFJ7z4tg,True,42,mate,1689,black
780,1701,6bL2hd0X,True,59,resign,1672,white
781,1923,UiMj8nXK,True,80,resign,1695,black
782,1698,pM3fIP4b,True,31,resign,1706,black
783,1717,bTIIkDZL,True,107,outoftime,1687,white
784,1723,Yekg9T0E,True,18,resign,1728,black
785,1719,trc6nw8p,True,72,mate,1648,black
786,1765,GK3m5eMT,False,45,resign,1719,white
787,1710,ObJZSmQe,True,66,resign,1648,black
788,1722,iJubJD4Y,True,93,resign,1696,white
789,1768,oNpjGRlN,True,90,resign,1732,black
790,1740,WB4cuSmD,True,23,resign,1833,white
791,1737,rDQajEka,True,118,outoftime,1433,black
792,2008,ZCuSLgmJ,True,103,draw,1729,draw
793,1605,JDSNvohS,True,23,resign,1722,white
794,1659,AusrgQtE,True,91,mate,1713,white
795,1698,RjReoOOB,True,56,mate,1605,black
796,1613,5cfVF8SL,True,71,mate,1690,white
797,1681,9y0B0iGR,True,48,mate,1622,black
798,1681,TpzoFNxO,True,80,resign,1702,black
799,1696,c9WUjuhv,True,33,resign,1568,white
800,1699,wZf7MIFt,True,84,outoftime,1707,black
801,1724,xegjALEz,True,51,resign,1453,white
802,1733,zKEJPiXZ,True,47,resign,1735,black
803,1801,wmytcciw,True,74,resign,1744,black
804,1730,Rl65IQlX,True,77,resign,1854,black
805,1719,0am1YP3X,True,54,resign,1705,black
806,1716,mw9H8a1S,True,75,outoftime,1709,white
807,1825,EqSC4jnk,True,89,outoftime,1694,white
808,1684,0CCos4zy,True,62,resign,1651,black
809,1695,P8PM7tjz,True,49,resign,1706,white
810,1717,3Xzd26zM,True,67,resign,1683,white
811,1693,Manr2avh,True,73,resign,1707,white
812,1702,HJmmJQON,True,43,resign,1758,white
813,1709,4lFC7APk,True,70,resign,1713,black
814,1734,3rut0m4E,True,28,resign,1724,black
815,1882,9uLhcP9g,True,16,resign,1730,black
816,1800,Mn8AEg13,False,47,resign,2334,white
817,1789,c3O7fGUn,True,52,mate,1680,black
818,1768,7zzPkdqI,True,43,resign,1774,white
819,1760,2ERWk5Nz,True,78,resign,1711,black
820,1542,LEmwK75U,False,75,resign,1760,white
821,1609,qYIME8DX,True,105,mate,1713,white
822,1618,qMp7FQYG,True,103,outoftime,1710,white
823,1613,g6PrunIx,True,35,resign,1374,black
824,1539,2jX8ylTs,True,45,mate,1603,white
825,1603,zGqvcAue,False,92,draw,1564,draw
826,1842,23WLlukF,False,108,resign,1821,black
827,1821,DTfofNSS,False,154,resign,1512,black
828,1832,6YAtxCka,False,21,resign,1821,white
829,1821,JLfmEWad,False,48,mate,1832,black
830,1832,FqftsOiN,False,89,draw,1821,draw
831,1821,mskSEbwv,False,31,mate,1832,white
832,1821,1hVQBHde,False,66,mate,1500,black
833,1820,MRBPa9AX,False,80,resign,1821,white
834,1821,iCq06qa3,False,62,resign,1500,white
835,1821,W9898sKn,False,120,mate,1877,black
836,1830,cUi6SZv8,True,38,resign,1902,white
837,1311,pmaYJ9Kv,False,61,outoftime,1830,white
838,1830,dKenDQ27,False,28,resign,1824,black
839,1842,sfeyoLzl,False,99,resign,1548,white
840,1730,79RGpjMH,True,49,resign,1858,black
841,1845,KVgN96ck,True,44,resign,1891,black
842,1856,65Um9Tcf,True,55,resign,1876,white
843,1883,stmk2OCH,True,92,resign,1867,black
844,1449,niNth6JB,True,27,resign,1864,white
845,1851,0rISydr6,True,98,resign,1922,black
846,1899,9JFLJi6k,True,24,mate,1861,black
847,1861,inyTCeV2,True,4,mate,1527,black
848,1698,td0tnDDQ,True,16,resign,1878,black
849,1906,uMoXrR1H,False,85,resign,1878,white
850,1873,RmLnL0CM,True,70,mate,1660,black
851,1873,djXJIqVW,False,36,resign,1707,black
852,1875,srcEDwLR,True,124,draw,1806,draw
853,1842,zlQThGVX,True,61,resign,1864,white
854,1853,iZxEsXji,True,66,outoftime,1853,black
855,1840,0zirgLwT,True,20,resign,1882,black
856,1696,DlQedaAr,True,49,resign,1832,white
857,1824,yP8CgGMt,True,42,mate,1704,black
858,1688,NLpJ8sIu,True,32,resign,1841,black
859,1834,cNG54gY5,True,70,resign,1695,black
860,1679,WHRdaJm2,True,52,resign,1851,black
861,1882,6mELPaah,True,18,resign,1527,black
862,1882,eP09Yv7W,True,4,mate,1527,black
863,1901,KfuKdhkr,True,54,mate,1500,black
864,1897,V7a3QIoB,True,4,mate,1533,black
865,1539,mzWzFRLc,True,5,mate,1894,white
866,1890,eBQhNVnO,True,26,mate,1545,black
867,1887,pSa9EQDs,True,4,mate,1552,black
868,1887,2QfmNLYQ,False,115,draw,1923,draw
869,2215,DRU2XG6w,False,100,mate,1961,black
870,1961,3sgLsYyY,True,113,resign,2215,white
871,2191,O0OBA96e,True,125,resign,2215,white
872,2147,XryQwipq,True,51,resign,2215,white
873,2215,1tXeLMK6,True,65,resign,1803,black
874,1805,AkbbM88h,True,29,resign,2210,white
875,2205,ZACSaRzi,True,26,resign,1807,black
876,1810,HpBrr0uW,True,43,resign,2200,white
877,2195,XzDEJEAK,True,33,resign,1805,black
878,2167,w5In6nw7,True,54,resign,2189,black
879,2147,xoVyq1H5,True,42,resign,2051,black
880,2118,OKJpY1xW,True,61,resign,2121,white
881,2098,2WXCama5,False,38,mate,1500,black
882,1920,AhfLQxfz,True,47,resign,2078,white
883,2029,xo07RRgm,True,82,resign,2151,black
884,2009,aHpSpXBY,True,47,resign,1986,white
885,1916,5YtoU21m,True,34,resign,2143,black
886,1544,vU4OAYrU,True,27,mate,1904,white
887,1891,NUEMIiIT,True,32,mate,1547,black
888,1926,c2BoVvDL,True,90,mate,1950,black
889,1811,MEaajEWP,True,38,resign,1902,white
890,1569,QuGLUpj8,True,51,resign,1879,white
891,1749,lzzUULmL,True,41,resign,1805,white
892,1343,zQa62crG,True,5,resign,1787,white
893,1713,MVTxIbDr,True,44,mate,1560,black
894,1569,H4zTJFmx,True,33,resign,1500,white
895,1690,czF9TnjD,True,41,mate,1541,white
896,1551,trLo4I84,True,28,resign,1567,white
897,1540,wqOb8n7u,True,62,mate,1540,black
898,1531,leDTU8io,True,28,resign,1550,black
899,1543,gGcUX2oU,True,61,resign,1435,black
900,1467,FjcroNzG,True,123,mate,1534,white
901,1499,Ou70lN6m,True,89,mate,1524,white
902,1535,jI6vrt7Y,True,43,resign,1548,white
903,1554,SL1YfsON,True,44,resign,1545,black
904,1545,TPZImYDg,False,20,resign,2621,white
905,1523,Jr3VBrtt,True,55,resign,1544,black
906,1559,2LA4I7yX,True,20,resign,1432,white
907,1553,706gBrbu,True,88,mate,1369,black
908,1542,SF1j338f,True,96,resign,1553,black
909,1553,iwrqxj3v,True,120,resign,1543,white
910,1496,bS25Hae9,True,111,resign,1544,white
911,1556,gTif4XeH,True,39,mate,1519,white
912,1559,aMvDDuFq,True,93,mate,1545,white
913,1534,dr60ddrr,True,100,mate,1529,black
914,1517,mZd5JBYe,True,54,resign,1546,black
915,1973,XVKCnvwD,True,75,mate,1500,white
916,1929,0jzEWHFq,True,160,resign,2105,black
917,841,1WxtTGrt,True,32,resign,813,white
918,1057,3LlDTciR,True,86,mate,857,black
919,958,XIU742Tt,False,50,resign,857,black
920,859,koMxs6zC,True,39,mate,1478,white
921,1500,UpILIA09,False,31,resign,859,white
922,861,yuLQgQ8W,True,29,resign,1574,white
923,871,GXPHhq87,True,27,mate,1186,white
924,875,7dlGJV2O,True,57,mate,1391,white
925,883,zVNcT1R0,True,68,resign,1271,white
926,894,01K0joz0,True,95,mate,1203,white
927,1339,5eE4dLmE,True,40,mate,901,black
928,901,fIXmXV1x,False,27,resign,1500,white
929,1120,dhgWqOOk,True,78,resign,922,black
930,791,WRNkn1iH,True,74,resign,989,black
931,1121,FHV15YuL,True,4,resign,1026,black
932,1240,BcLrAQj3,True,44,resign,1057,black
933,1341,LFcZOLca,False,45,resign,1057,black
934,1083,tieuBsvB,True,15,mate,1331,white
935,1130,e2WIo75M,True,37,resign,1266,white
936,1484,bnfGdfCF,True,22,resign,1155,black
937,1351,xSYK64xr,True,58,resign,1222,black
938,1222,DAr1R7eV,False,33,resign,1214,white
939,1222,vuGnyb7L,False,41,resign,1034,white
940,1273,iYHEAYqF,True,46,resign,1535,white
941,1409,x7qfVB60,True,36,mate,1500,black
942,2212,ZSUzhRPE,False,55,outoftime,1950,white
943,1226,w7Jan8kW,False,49,resign,1950,white
944,1885,0pTEZ4c0,False,78,mate,1950,black
945,2204,3hmhY2QN,False,29,draw,1950,draw
946,1500,oKdWwqks,False,65,draw,1950,draw
947,1819,qFAi4678,False,66,draw,1950,draw
948,1477,uwEoLEqt,False,112,draw,1950,draw
949,1500,rqAoLyjN,False,70,draw,1950,draw
951,2036,RDWDc6gB,False,40,resign,1795,black
952,1671,y2fV8bHp,True,33,mate,2023,white
953,2008,6Ew7d4T6,True,30,mate,1675,black
954,1678,hYgldZgW,True,53,mate,1990,white
955,1465,zPupVDBF,False,30,draw,1990,draw
956,1756,D45GXjvY,False,11,draw,1990,draw
957,1779,gB9xoMat,False,3,draw,1990,draw
958,1447,4h5pgEPz,False,67,draw,1990,draw
959,1980,DaPlAfc1,True,41,resign,1458,black
960,1500,40aPOms3,True,28,resign,1967,white
961,1295,B7pm4CS7,False,52,resign,1967,white
962,1967,CZydGTTM,False,30,resign,2102,black
963,1566,ZzbCZgxF,True,62,resign,1647,black
964,1647,bslFqd73,False,35,resign,1500,white
965,1642,pedSCqh0,True,89,resign,1668,black
966,1694,R5eh7vmy,True,119,resign,1613,white
967,1500,plyLjw3t,False,21,resign,1500,white
968,1500,ZOMAHujN,False,65,resign,1528,white
969,1412,uOfI8FWS,False,50,outoftime,1500,black
970,1760,kjcAhcqA,True,60,resign,1887,black
971,1900,fpy4l7uG,True,73,resign,1826,white
972,1500,gyp74acJ,False,42,mate,1297,black
973,1230,ZPUl9Yf4,False,58,mate,1297,black
974,1754,GXfR791M,False,38,resign,1625,black
975,1625,XiNBcXSZ,False,28,resign,1719,black
976,1657,rygDeebM,False,26,resign,1625,black
977,1625,d2LSj4j4,False,35,resign,1619,white
978,1625,vd0nKjtQ,False,35,resign,1551,white
979,1358,j6KBt6J0,True,34,resign,1862,black
980,1862,fUXsv25b,False,38,resign,1807,black
981,1387,dh097wuJ,False,27,resign,1862,black
982,1862,UCMyX43Q,False,80,outoftime,1474,black
983,1807,XrBt8qq0,False,54,resign,1862,black
984,1862,v3ryBvEc,False,65,mate,1720,white
985,1690,v0LKCXys,False,55,resign,1862,black
986,1862,sCGHOpvl,False,67,resign,1884,black
987,1862,ZERC7Ug4,False,78,resign,1396,black
988,1862,UGqVq7Ch,False,51,resign,1674,white
989,1862,sARMWAcM,False,75,resign,2203,white
990,2203,JTF5lktc,False,36,resign,1862,black
991,1722,tIbVGp2o,False,58,mate,1862,black
992,1862,02V52u8v,False,12,resign,1598,white
993,1862,U3GLEkAY,False,21,resign,1708,white
994,1500,2NE5eGaX,False,56,resign,1862,black
995,1513,A2Owhl4L,False,24,resign,1862,black
996,1862,73yeVDmb,False,32,resign,1500,black
997,1449,SnAAGIyU,False,66,mate,1862,black
998,1500,nfx9Gu0l,False,45,resign,1862,black
999,1862,ehEMiCKy,False,50,resign,1704,white
1000,1769,fv9uCJeh,False,18,resign,1862,black
1001,1862,6zZ47KG5,False,90,mate,1701,black
1002,1862,9BUi3r5Q,False,75,mate,1799,white
1003,1701,csF2CjMH,False,34,resign,1862,black
1004,1862,VLDmS9nM,False,70,resign,1699,black
1005,1579,M3C2yjzI,False,24,resign,1862,black
1006,1416,hyCmLj7A,False,18,outoftime,1862,black
1007,2073,KCRA9rHk,False,36,resign,1862,black
1008,1862,KrAwDchk,False,99,resign,1567,white
